Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Category,City,State,Postal Code,Region
9527,CA-2018-156958,12/5/2018,12/6/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Technology,Seattle,Washington,98115,West
9528,CA-2018-156958,12/5/2018,12/6/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Office Supplies,Seattle,Washington,98115,West
9529,CA-2018-156958,12/5/2018,12/6/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Office Supplies,Seattle,Washington,98115,West
9530,CA-2018-101637,3/24/2018,3/25/2018,Same Day,AC-10615,Ann Chong,Corporate,United States,Office Supplies,Beaumont,Texas,77705,Central
9531,CA-2018-111759,7/8/2018,7/12/2018,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Office Supplies,Seattle,Washington,98103,West
9532,CA-2018-102729,10/26/2018,10/31/2018,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Office Supplies,Dallas,Texas,75217,Central
9533,CA-2017-116596,10/27/2017,10/31/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Furniture,New York City,New York,10011,East
9534,CA-2017-116596,10/27/2017,10/31/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Office Supplies,New York City,New York,10011,East
9535,CA-2017-116596,10/27/2017,10/31/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Office Supplies,New York City,New York,10011,East
9536,CA-2017-116596,10/27/2017,10/31/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Office Supplies,New York City,New York,10011,East
9537,CA-2018-124191,6/12/2018,6/14/2018,Second Class,TS-21610,Troy Staebel,Consumer,United States,Furniture,Chicago,Illinois,60610,Central
9538,CA-2017-148747,9/25/2017,9/27/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Furniture,San Francisco,California,94110,West
9539,US-2018-169488,9/7/2018,9/9/2018,First Class,AA-10375,Allen Armold,Consumer,United States,Office Supplies,Providence,Rhode Island,2908,East
9540,US-2018-169488,9/7/2018,9/9/2018,First Class,AA-10375,Allen Armold,Consumer,United States,Office Supplies,Providence,Rhode Island,2908,East
9541,CA-2016-135727,5/11/2016,5/16/2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Furniture,Phoenix,Arizona,85023,West
9542,CA-2016-135251,8/6/2016,8/10/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Office Supplies,Houston,Texas,77095,Central
9543,CA-2016-135251,8/6/2016,8/10/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Office Supplies,Houston,Texas,77095,Central
9544,CA-2016-135251,8/6/2016,8/10/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Office Supplies,Houston,Texas,77095,Central
9545,CA-2016-135251,8/6/2016,8/10/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Furniture,Houston,Texas,77095,Central
9546,CA-2015-166590,10/29/2015,11/2/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Technology,Columbus,Indiana,47201,Central
9547,CA-2015-166590,10/29/2015,11/2/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Office Supplies,Columbus,Indiana,47201,Central
9548,CA-2017-131744,6/18/2017,6/20/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19134,East
9549,CA-2017-131744,6/18/2017,6/20/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19134,East
9550,CA-2017-131744,6/18/2017,6/20/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19134,East
9551,CA-2016-160864,5/3/2016,5/6/2016,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Office Supplies,San Jose,California,95123,West
9552,CA-2016-147690,11/10/2016,11/14/2016,Standard Class,SC-20020,Sam Craven,Consumer,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
9553,CA-2016-163923,5/30/2016,6/3/2016,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Technology,Springfield,Virginia,22153,South
9554,CA-2017-125724,9/22/2017,9/27/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Furniture,Broomfield,Colorado,80020,West
9555,CA-2016-111612,11/28/2016,12/2/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Furniture,Columbus,Ohio,43229,East
9556,CA-2016-111612,11/28/2016,12/2/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Office Supplies,Columbus,Ohio,43229,East
9557,CA-2016-156853,12/3/2016,12/5/2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Office Supplies,Concord,New Hampshire,3301,East
9558,CA-2015-103086,10/17/2015,10/19/2015,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Furniture,Houston,Texas,77095,Central
9559,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Technology,Newark,Ohio,43055,East
9560,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Office Supplies,Newark,Ohio,43055,East
9561,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Furniture,Newark,Ohio,43055,East
9562,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Technology,Newark,Ohio,43055,East
9563,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Technology,Newark,Ohio,43055,East
9564,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Office Supplies,Newark,Ohio,43055,East
9565,CA-2016-161242,6/1/2016,6/8/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Office Supplies,Los Angeles,California,90045,West
9566,CA-2015-130428,3/31/2015,3/31/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Furniture,Tampa,Florida,33614,South
9567,CA-2015-130428,3/31/2015,3/31/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Office Supplies,Tampa,Florida,33614,South
9568,CA-2015-130428,3/31/2015,3/31/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Office Supplies,Tampa,Florida,33614,South
9569,CA-2018-104388,7/5/2018,7/7/2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Technology,Fremont,Nebraska,68025,Central
9570,CA-2016-113131,9/24/2016,9/24/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Office Supplies,Columbus,Ohio,43229,East
9571,CA-2016-113131,9/24/2016,9/24/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Office Supplies,Columbus,Ohio,43229,East
9572,CA-2016-113131,9/24/2016,9/24/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Office Supplies,Columbus,Ohio,43229,East
9573,CA-2016-113131,9/24/2016,9/24/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Office Supplies,Columbus,Ohio,43229,East
9574,CA-2016-113131,9/24/2016,9/24/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Office Supplies,Columbus,Ohio,43229,East
9575,CA-2016-148495,8/13/2016,8/13/2016,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Furniture,Pomona,California,91767,West
9576,CA-2016-143147,5/26/2016,5/28/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Furniture,San Antonio,Texas,78207,Central
9577,CA-2016-143147,5/26/2016,5/28/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Technology,San Antonio,Texas,78207,Central
9578,CA-2016-143147,5/26/2016,5/28/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Furniture,San Antonio,Texas,78207,Central
9579,CA-2018-152975,9/14/2018,9/16/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,Technology,New York City,New York,10035,East
9580,CA-2018-152975,9/14/2018,9/16/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,Office Supplies,New York City,New York,10035,East
9581,CA-2018-152975,9/14/2018,9/16/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,Office Supplies,New York City,New York,10035,East
9582,CA-2018-152975,9/14/2018,9/16/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,Furniture,New York City,New York,10035,East
9583,CA-2017-107475,6/7/2017,6/11/2017,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
9584,CA-2018-116127,6/25/2018,6/27/2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,Furniture,New York City,New York,10024,East
9585,CA-2018-132584,8/26/2018,8/27/2018,First Class,HJ-14875,Heather Jas,Home Office,United States,Office Supplies,Detroit,Michigan,48234,Central
9586,CA-2017-160598,8/26/2017,8/28/2017,First Class,SV-20815,Stuart Van,Corporate,United States,Office Supplies,Miami,Florida,33142,South
9587,CA-2017-108630,11/18/2017,11/18/2017,Same Day,BE-11410,Bobby Elias,Consumer,United States,Office Supplies,Concord,California,94521,West
9588,US-2018-129203,4/17/2018,4/22/2018,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Office Supplies,Chicago,Illinois,60653,Central
9589,CA-2018-110940,7/23/2018,7/28/2018,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Office Supplies,Wheeling,Illinois,60090,Central
9590,CA-2015-119172,5/11/2015,5/15/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Office Supplies,Chicago,Illinois,60610,Central
9591,CA-2015-119172,5/11/2015,5/15/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Office Supplies,Chicago,Illinois,60610,Central
9592,US-2017-105452,7/28/2017,8/1/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Furniture,Pasadena,Texas,77506,Central
9593,US-2017-105452,7/28/2017,8/1/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Furniture,Pasadena,Texas,77506,Central
9594,CA-2018-108931,9/14/2018,9/19/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Office Supplies,New York City,New York,10024,East
9595,CA-2018-108931,9/14/2018,9/19/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Office Supplies,New York City,New York,10024,East
9596,CA-2018-104619,1/24/2018,1/29/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Office Supplies,San Jose,California,95123,West
9597,CA-2018-104619,1/24/2018,1/29/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Office Supplies,San Jose,California,95123,West
9598,CA-2018-104619,1/24/2018,1/29/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Technology,San Jose,California,95123,West
9599,CA-2016-149517,9/19/2016,9/23/2016,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Furniture,Sacramento,California,95823,West
9600,CA-2016-116841,4/14/2016,4/18/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Office Supplies,Springfield,Oregon,97477,West
9601,CA-2018-107797,5/8/2018,5/11/2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,Office Supplies,Mansfield,Texas,76063,Central
9602,CA-2017-117604,9/4/2017,9/9/2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Office Supplies,Jonesboro,Arkansas,72401,South
9603,CA-2015-130155,5/19/2015,5/22/2015,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Office Supplies,Virginia Beach,Virginia,23464,South
9604,CA-2017-129861,6/17/2017,6/23/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Furniture,Rochester,New York,14609,East
9605,CA-2016-138625,11/2/2016,11/5/2016,First Class,EG-13900,Emily Grady,Consumer,United States,Office Supplies,Chesapeake,Virginia,23320,South
9606,US-2018-122672,11/4/2018,11/9/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Technology,Lancaster,Ohio,43130,East
9607,US-2018-122672,11/4/2018,11/9/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Office Supplies,Lancaster,Ohio,43130,East
9608,CA-2018-117128,12/5/2018,12/8/2018,Second Class,BF-11080,Bart Folk,Consumer,United States,Office Supplies,New York City,New York,10024,East
9609,CA-2018-117128,12/5/2018,12/8/2018,Second Class,BF-11080,Bart Folk,Consumer,United States,Office Supplies,New York City,New York,10024,East
9610,CA-2017-130638,5/16/2017,5/19/2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Furniture,Los Angeles,California,90045,West
9611,CA-2017-130638,5/16/2017,5/19/2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Office Supplies,Los Angeles,California,90045,West
9612,CA-2018-144365,10/24/2018,10/30/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Office Supplies,Jackson,Mississippi,39212,South
9613,CA-2017-110086,9/18/2017,9/22/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Technology,Woodland,California,95695,West
9614,CA-2015-128524,11/11/2015,11/13/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Office Supplies,Seattle,Washington,98115,West
9615,CA-2015-128524,11/11/2015,11/13/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Technology,Seattle,Washington,98115,West
9616,CA-2015-128524,11/11/2015,11/13/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Office Supplies,Seattle,Washington,98115,West
9617,CA-2017-140256,8/22/2017,8/29/2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Office Supplies,Los Angeles,California,90049,West
9618,CA-2018-160633,11/16/2018,11/21/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Technology,Bowling Green,Ohio,43402,East
9619,CA-2018-160633,11/16/2018,11/21/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Office Supplies,Bowling Green,Ohio,43402,East
9620,CA-2018-160633,11/16/2018,11/21/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Technology,Bowling Green,Ohio,43402,East
9621,CA-2015-115133,9/26/2015,9/30/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Office Supplies,Lancaster,Ohio,43130,East
9622,CA-2015-115133,9/26/2015,9/30/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Technology,Lancaster,Ohio,43130,East
9623,CA-2015-115133,9/26/2015,9/30/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Office Supplies,Lancaster,Ohio,43130,East
9624,CA-2018-137449,6/29/2018,6/30/2018,First Class,ME-17725,Max Engle,Consumer,United States,Office Supplies,Dallas,Texas,75220,Central
9625,CA-2018-137449,6/29/2018,6/30/2018,First Class,ME-17725,Max Engle,Consumer,United States,Furniture,Dallas,Texas,75220,Central
9626,CA-2018-137449,6/29/2018,6/30/2018,First Class,ME-17725,Max Engle,Consumer,United States,Furniture,Dallas,Texas,75220,Central
9627,CA-2018-103520,9/23/2018,9/25/2018,First Class,MH-17785,Maya Herman,Corporate,United States,Office Supplies,Lubbock,Texas,79424,Central
9628,CA-2015-139283,11/23/2015,11/27/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Office Supplies,Detroit,Michigan,48227,Central
9629,CA-2015-118192,1/13/2015,1/18/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Office Supplies,Newark,Ohio,43055,East
9630,CA-2015-118192,1/13/2015,1/18/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Office Supplies,Newark,Ohio,43055,East
9631,CA-2017-168844,5/31/2017,6/6/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Office Supplies,New York City,New York,10011,East
9632,CA-2017-168844,5/31/2017,6/6/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Technology,New York City,New York,10011,East
9633,CA-2018-154809,2/13/2018,2/17/2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Office Supplies,Minneapolis,Minnesota,55407,Central
9634,CA-2015-151330,10/14/2015,10/17/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Technology,Everett,Massachusetts,2149,East
9635,CA-2015-151330,10/14/2015,10/17/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Office Supplies,Everett,Massachusetts,2149,East
9636,CA-2015-151330,10/14/2015,10/17/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Furniture,Everett,Massachusetts,2149,East
9637,CA-2015-124702,11/18/2015,11/25/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Furniture,Seattle,Washington,98105,West
9638,CA-2015-124702,11/18/2015,11/25/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Furniture,Seattle,Washington,98105,West
9639,US-2018-125808,11/12/2018,11/15/2018,Second Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,Los Angeles,California,90032,West
9640,CA-2016-116638,1/28/2016,1/31/2016,Second Class,JH-15985,Joseph Holt,Consumer,United States,Furniture,Concord,North Carolina,28027,South
9641,CA-2015-104563,3/7/2015,3/12/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Office Supplies,Seattle,Washington,98103,West
9642,CA-2015-104563,3/7/2015,3/12/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Office Supplies,Seattle,Washington,98103,West
9643,CA-2015-104563,3/7/2015,3/12/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Furniture,Seattle,Washington,98103,West
9644,CA-2015-104563,3/7/2015,3/12/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Furniture,Seattle,Washington,98103,West
9645,US-2018-107979,6/8/2018,6/13/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Technology,Glendale,Arizona,85301,West
9646,US-2018-107979,6/8/2018,6/13/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Office Supplies,Glendale,Arizona,85301,West
9647,US-2018-107979,6/8/2018,6/13/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Office Supplies,Glendale,Arizona,85301,West
9648,CA-2015-150518,11/19/2015,11/24/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Office Supplies,Coon Rapids,Minnesota,55433,Central
9649,CA-2015-150518,11/19/2015,11/24/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Technology,Coon Rapids,Minnesota,55433,Central
9650,CA-2017-107104,11/26/2017,11/30/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Furniture,Los Angeles,California,90045,West
9651,CA-2017-107104,11/26/2017,11/30/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Office Supplies,Los Angeles,California,90045,West
9652,CA-2017-107104,11/26/2017,11/30/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Office Supplies,Los Angeles,California,90045,West
9653,CA-2017-107104,11/26/2017,11/30/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Furniture,Los Angeles,California,90045,West
9654,CA-2018-161893,1/23/2018,1/27/2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Technology,Tucson,Arizona,85705,West
9655,CA-2018-161893,1/23/2018,1/27/2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Office Supplies,Tucson,Arizona,85705,West
9656,CA-2015-156160,9/22/2015,9/29/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Furniture,New York City,New York,10035,East
9657,CA-2015-156160,9/22/2015,9/29/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Office Supplies,New York City,New York,10035,East
9658,CA-2015-156160,9/22/2015,9/29/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Office Supplies,New York City,New York,10035,East
9659,CA-2015-156160,9/22/2015,9/29/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Furniture,New York City,New York,10035,East
9660,CA-2015-100860,3/26/2015,3/30/2015,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Office Supplies,Pomona,California,91767,West
9661,CA-2017-160717,6/6/2017,6/11/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Technology,Santa Barbara,California,93101,West
9662,CA-2017-160717,6/6/2017,6/11/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Technology,Santa Barbara,California,93101,West
9663,CA-2017-160717,6/6/2017,6/11/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Technology,Santa Barbara,California,93101,West
9664,CA-2018-132619,8/31/2018,9/5/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Office Supplies,San Francisco,California,94109,West
9665,US-2016-120957,12/7/2016,12/7/2016,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Office Supplies,Riverside,California,92503,West
9666,CA-2018-157448,11/16/2018,11/20/2018,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Furniture,Los Angeles,California,90049,West
9667,CA-2018-157448,11/16/2018,11/20/2018,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Furniture,Los Angeles,California,90049,West
9668,CA-2017-126270,4/23/2017,4/27/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Office Supplies,San Clemente,California,92672,West
9669,CA-2017-126270,4/23/2017,4/27/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Office Supplies,San Clemente,California,92672,West
9670,CA-2018-145275,4/2/2018,4/6/2018,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Office Supplies,Decatur,Alabama,35601,South
9671,CA-2016-133396,8/13/2016,8/15/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Office Supplies,Greensboro,North Carolina,27405,South
9672,US-2018-140312,11/13/2018,11/19/2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Technology,Dublin,California,94568,West
9673,CA-2017-114867,12/23/2017,12/28/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19143,East
9674,CA-2017-114867,12/23/2017,12/28/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Technology,Philadelphia,Pennsylvania,19143,East
9675,US-2015-164644,7/22/2015,7/24/2015,Second Class,JL-15850,John Lucas,Consumer,United States,Office Supplies,Houston,Texas,77095,Central
9676,CA-2017-137393,5/6/2017,5/10/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Furniture,Bakersfield,California,93309,West
9677,US-2015-120175,11/28/2015,12/3/2015,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Office Supplies,Richmond,Indiana,47374,Central
9678,CA-2017-144785,4/18/2017,4/23/2017,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Office Supplies,New York City,New York,10009,East
9679,CA-2017-144785,4/18/2017,4/23/2017,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Office Supplies,New York City,New York,10009,East
9680,CA-2016-130113,12/27/2016,12/31/2016,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Office Supplies,San Francisco,California,94122,West
9681,CA-2016-130113,12/27/2016,12/31/2016,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Technology,San Francisco,California,94122,West
9682,CA-2018-122770,12/13/2018,12/18/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9683,CA-2018-122770,12/13/2018,12/18/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9684,CA-2018-122770,12/13/2018,12/18/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Furniture,San Francisco,California,94122,West
9685,CA-2018-122770,12/13/2018,12/18/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9686,CA-2018-118668,1/2/2018,1/4/2018,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Technology,Los Angeles,California,90032,West
9687,CA-2018-116498,5/30/2018,6/3/2018,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Office Supplies,San Diego,California,92037,West
9688,US-2018-130603,9/30/2018,10/6/2018,Standard Class,SC-20050,Sample Company A,Home Office,United States,Office Supplies,Arlington,Texas,76017,Central
9689,US-2018-135986,6/20/2018,6/27/2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Office Supplies,Richmond,Virginia,23223,South
9690,US-2018-135986,6/20/2018,6/27/2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Technology,Richmond,Virginia,23223,South
9691,CA-2018-140536,4/4/2018,4/5/2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Office Supplies,New York City,New York,10035,East
9692,CA-2016-130183,11/13/2016,11/17/2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Furniture,Houston,Texas,77041,Central
9693,CA-2016-107902,8/28/2016,9/2/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Office Supplies,Fairfield,Connecticut,6824,East
9694,CA-2018-130148,9/24/2018,9/28/2018,Second Class,NK-18490,Neil Knudson,Home Office,United States,Office Supplies,San Francisco,California,94110,West
9695,CA-2018-130148,9/24/2018,9/28/2018,Second Class,NK-18490,Neil Knudson,Home Office,United States,Office Supplies,San Francisco,California,94110,West
9696,US-2017-151260,12/11/2017,12/14/2017,First Class,SC-20695,Steve Chapman,Corporate,United States,Office Supplies,Springfield,Ohio,45503,East
9697,CA-2015-144281,6/10/2015,6/15/2015,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Office Supplies,Detroit,Michigan,48234,Central
9698,CA-2017-122511,3/11/2017,3/11/2017,Same Day,BT-11485,Brad Thomas,Home Office,United States,Furniture,Philadelphia,Pennsylvania,19140,East
9699,CA-2018-154116,12/15/2018,12/19/2018,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Office Supplies,Inglewood,California,90301,West
9700,CA-2018-154116,12/15/2018,12/19/2018,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Office Supplies,Inglewood,California,90301,West
9701,CA-2018-154116,12/15/2018,12/19/2018,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Technology,Inglewood,California,90301,West
9702,CA-2017-105291,10/30/2017,11/4/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Office Supplies,San Luis Obispo,California,93405,West
9703,CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Office Supplies,Wilmington,Delaware,19805,East
9704,CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Office Supplies,Wilmington,Delaware,19805,East
9705,CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Office Supplies,Wilmington,Delaware,19805,East
9706,CA-2018-125990,10/19/2018,10/23/2018,Standard Class,JS-16030,Joy Smith,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9707,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Furniture,Los Angeles,California,90045,West
9708,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Office Supplies,Los Angeles,California,90045,West
9709,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Furniture,Los Angeles,California,90045,West
9710,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Office Supplies,Los Angeles,California,90045,West
9711,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Furniture,Philadelphia,Pennsylvania,19143,East
9712,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Office Supplies,Philadelphia,Pennsylvania,19143,East
